transactionid,commitdate,ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
42204,2002/1/31 10:19,1,1,3,0.998914762,0.392592593,0.377777778,45,0,2,3,0.333333333,88,88,88,0
42227,2004/4/13 15:17,1,3,14,0.753052775,0.01745772,0.018003273,130.9285714,0,6,232,0.285714286,1178,869.4833333,1178,0
42262,2004/2/22 1:34,1,1,14,0.588313118,0.449417535,0.540772532,116.5,0,5,4452,0.642857143,581,281.4833333,581,0
42292,2002/9/12 12:11,1,1,1,0,0.019607843,0.019607843,51,0,3,2,1,279,183,279,0
42293,2002/9/10 10:01,1,1,1,0,0.039215686,0.058823529,51,0,3,71,1,272,176,272,0
42368,2004/2/18 14:52,1,1,4,0.973740128,0.072340426,0.178723404,58.75,0,5,2016,1,562,262.8333333,562,0
42433,2003/11/27 10:05,1,1,1,0,0,0,0,0,1,0,1,452,174.5833333,452,0
42448,2003/2/14 13:02,1,1,3,0.987029694,0.023287671,0.006849315,243.3333333,0,4,51,1,388,239.1666667,388,0
42465,2007/1/18 9:51,1,1,1,0,0.065420561,0.056074766,214,0,10,55,1,9812,2520.157937,100,0
42466,2006/11/24 8:56,1,4,14,0.810689055,0.036069002,0.038421328,273.2857143,0,14,1337,0.785714286,2890,1250.133333,2890,0
42469,2006/4/26 20:38,1,1,1,0,0.004784689,0.004784689,209,1,9,29,1,3812,2421.083333,3812,0
42471,2006/3/13 13:01,1,1,1,0,0.014354067,0.014354067,209,1,9,35,1,2737,1461.166667,2737,0
42472,2006/2/6 11:58,1,1,1,0,0.114832536,0,209,0,9,70,1,8422,2675.483333,84,0
42474,2005/11/24 6:39,1,1,1,0,0.04,0.022857143,175,0,9,119,1,7956,2482.611905,54,0
42476,2005/4/27 10:30,1,2,5,0.582452424,0.144178874,0.092135698,518.8,0,10,162,0.6,7094,2895.466667,39,0
42477,2005/3/21 5:31,1,1,2,0.881290899,0.047120419,0.005235602,95.5,0,8,34,1,6808,2820.935714,21,0
42480,2005/1/5 13:59,1,1,1,0,0,0.005847953,171,0,7,0,1,313,313,313,0
42482,2004/12/3 12:28,1,1,1,0,0.06626506,0.042168675,166,0,5,0,1,6019,2410.466667,8,0
42483,2004/12/3 10:25,1,1,1,0,0.204819277,0.036144578,166,0,5,151,1,6012,2403.466667,7,0
42484,2004/7/5 13:16,1,1,1,0,0,0.006369427,157,0,4,66,1,2169,411.3904762,32,0
42486,2004/4/29 3:42,1,1,1,0,0.088607595,0.03164557,158,0,4,6,1,2146,402.2666667,9,0
42488,2004/4/20 11:35,1,1,1,0,0.294871795,0.083333333,156,0,4,0,1,1322,1012.35,1322,0
42489,2004/4/20 10:51,1,1,1,0,0.116883117,0.201298701,154,0,4,6,1,2145,401.2666667,8,0
42490,2004/4/14 12:40,1,1,1,0,0.006493506,0.006493506,154,0,4,0,1,2143,402.4,6,0
42491,2004/4/14 12:34,1,1,1,0,0.019480519,0.045454545,154,0,4,0,1,2142,401.4,5,0
42492,2004/4/14 12:17,1,1,2,0.913661787,0.340080972,0.251012146,123.5,1,5,21,1,2139,398.4,2,1
42494,2004/3/29 14:19,1,1,1,0,0.19047619,0.047619048,147,0,2,0,1,942,637.65,942,0
42507,2006/6/23 9:10,1,1,1,0,0.009433962,0.009433962,212,1,10,58,1,255,253.5,255,0
42512,2006/5/10 14:03,1,41,483,0.999569046,0.019712242,0.019712242,50.93995859,1,15,20115,0.047619048,4301,2887.083333,4301,0
42515,2004/3/30 9:19,1,1,2,0.985228136,0.022727273,0.056818182,44,0,4,2,0.5,4094,2566.683333,4094,0
42517,2004/3/23 20:07,1,1,4,0.605570999,1.746987952,0.662650602,62.25,0,2,0,0.25,932,627.65,932,0
42526,2007/4/13 0:17,1,1,1,0,0.002398082,0.002398082,417,0,5,25,1,9980,2356.28759,103,0
42527,2007/3/19 12:02,1,1,1,0,0.002398082,0.002398082,417,0,5,3,1,9912,2471.16811,102,0
42538,2006/1/9 8:27,1,1,1,0,0.002358491,0.002358491,424,0,1,4,1,8180,2530.804762,69,0
42545,2007/12/14 10:41,1,1,2,0.985228136,0.026548673,0.014749263,169.5,0,11,961,1,11307,2835.178319,115,0
42549,2005/1/25 15:08,1,1,1,0,0.082474227,0.041237113,97,0,6,4,1,70,70,70,0
42550,2005/1/21 9:40,1,1,1,0,0.18556701,0,97,0,5,199,1,6521,2701.616667,10,0
42551,2004/7/6 9:47,1,1,1,0,0.107526882,0,93,0,4,67,1,2170,412.3904762,33,0
42591,2004/3/23 11:31,1,1,4,0.906591925,0.063063063,0.040540541,55.5,0,2,0,0.25,919,614.65,919,0
42598,2004/3/24 9:10,1,2,20,0,0,0,192.65,0,4,13,0.15,1308,1308,1308,0
42616,2004/3/30 5:16,1,4,31,0.252640204,0.003872505,0.003276735,108.2903226,0,4,99,0.129032258,1355,1355,1355,0
42650,2004/3/23 7:54,1,1,9,0.729060836,0.008522727,0.006313131,352,0,2,0,0.111111111,4087,2578.433333,4087,0
42659,2004/3/29 12:16,1,4,38,0.238499706,0.003213844,0.002719407,106.4473684,0,4,126,0.131578947,629,341.7833333,629,1
42678,2007/11/12 11:31,1,1,1,0,0.004235045,0.000529381,1889,0,9,0,1,10952,2548.469986,111,0
42683,2007/2/12 11:45,1,1,1,0,0.000533618,0.000533618,1874,0,9,80,1,9818,2448.377056,101,0
42685,2006/11/23 11:35,1,1,1,0,0.02082221,0.012813668,1873,0,9,84,1,9621,2505.854762,98,0
42689,2006/4/12 11:36,1,1,1,0,0.004317323,0.000539665,1853,0,9,15,1,8877,2914.36746,86,0
42694,2006/1/4 11:59,1,1,1,0,0.000541712,0.000541712,1846,1,8,37,1,8149,2529.175,62,0
42695,2005/11/28 3:29,1,3,5,0.71033961,0.071989529,0.130453752,458.4,0,11,359,1,7977,2489.692857,60,1
42696,2005/9/29 4:31,1,1,1,0,0.001078167,0.001078167,1855,0,8,41,1,7646,2569.258333,49,0
42697,2005/8/19 13:37,1,1,1,0,0.008625337,0.001617251,1855,0,8,0,1,7598,2702.952381,48,0
42698,2005/8/19 12:27,1,1,1,0,0.005945946,0.000540541,1850,0,8,22,1,7597,2701.952381,47,0
42700,2005/7/12 11:40,1,1,1,0,0.008125677,0.005417118,1846,0,8,49,1,7530,2864.87619,46,0
42701,2005/5/24 4:43,1,1,1,0,0.010314875,0.014115092,1842,0,7,20,1,7378,3031.05,43,0
42702,2005/5/4 10:03,1,1,2,1,0.024156791,0.00319052,1097,0,8,34,1,7149,2910.904762,41,0
42707,2005/3/27 16:58,1,1,2,0.930586129,0.01170117,0.01170117,1111,1,7,16,1,6878,2850.830952,26,0
42708,2005/3/24 12:25,1,2,3,0.79922118,0.025159915,0.000852878,781.6666667,0,8,70,0.666666667,6860,2849.735714,24,0
42710,2005/3/14 7:05,1,1,2,0.831474388,0.007313318,0,1299,0,6,20,1,6777,2796.385714,19,0
42711,2005/3/14 6:03,1,1,2,0.353359335,0.008581752,0.004968383,1107,0,7,40,0.5,6774,2793.385714,17,0
42713,2005/2/3 12:05,1,1,1,0,0.047441365,0.022921109,1876,0,5,1,1,6632,2777.266667,15,0
42714,2005/2/2 17:55,1,1,1,0,0.006504065,0.006504065,1845,0,5,0,1,6604,2756.666667,14,0
42715,2005/2/2 13:02,1,1,1,0,0.009219089,0.001084599,1844,0,5,1,1,6603,2755.666667,13,0
42716,2005/2/1 8:06,1,1,1,0,0.017993457,0.006543075,1834,1,5,11,1,6573,2728.833333,12,0
42717,2005/1/21 4:32,1,1,1,0,0.000549753,0.000549753,1819,0,5,16,1,6469,2649.616667,9,0
42719,2004/11/30 17:54,1,1,1,0,0.000551268,0.000551268,1814,0,4,0,1,5978,2390.116667,5,0
42720,2004/11/30 12:56,1,1,2,0.811278124,0.008323424,0.015457788,1261.5,0,4,50,1,5977,2389.116667,4,0
42721,2004/10/29 10:51,1,1,1,0,0.00273224,0.000546448,1830,1,4,14,1,5788,2413.183333,1,0
42722,2004/10/15 17:37,1,1,1,0,0.01423098,0.004926108,1827,0,3,1,1,2183,374.7380952,46,0
42723,2004/10/14 9:16,1,1,2,0.779349837,0.076744186,0.007906977,1075,0,3,136,1,2181,373.6904762,44,0
42724,2004/7/13 9:10,1,1,1,0,0.000577034,0.000577034,1733,1,3,0,1,2173,412.752381,36,0
42725,2004/7/13 8:56,1,1,1,0,0.019042123,0.022504328,1733,1,3,1,1,2172,411.752381,35,0
42726,2004/7/12 13:40,1,1,1,0,0.010951009,0.004610951,1735,1,3,11,1,2171,411.3190476,34,0
42728,2004/5/6 14:47,1,1,1,0,0.045901639,0.012459016,1525,0,3,6,1,2165,420.4,28,0
42730,2004/4/14 12:17,1,1,2,0,0.00540906,0.006761325,739.5,0,3,31,1,2141,400.4,4,1
42731,2004/3/30 5:33,1,1,1,0,0.001352265,0.000676133,1479,0,2,1,1,630,340.7,630,0
42745,2005/7/12 11:13,1,1,1,0,0.008125677,0.005417118,1846,0,8,69,1,7529,2863.87619,45,0
42753,2006/4/25 6:08,1,1,1,0,0.002808989,0.002808989,712,0,6,28,1,8930,2910.194841,87,0
42760,2004/11/12 4:36,1,1,1,0,0.002836879,0.00141844,705,0,4,28,1,5849,2349.05,2,0
42761,2004/10/15 10:29,1,1,1,0,0.005681818,0.028409091,704,0,3,39,1,2182,373.7380952,45,0
42762,2004/9/6 6:27,1,1,1,0,0.001404494,0.001404494,712,0,3,5,1,2179,393.1761905,42,0
42774,2006/2/8 11:56,1,1,1,0,0.002808989,0.002808989,712,0,6,331,1,2401,1734.666667,2401,0
42780,2007/11/12 10:21,1,1,2,0.863120569,0.004512635,0.001805054,1108,0,9,620,1,10951,2547.469986,110,0
42781,2006/8/31 11:42,1,1,2,0.970950594,0.001368613,0.000912409,1096,1,9,70,0.5,4422,2627.083333,4422,0
42782,2006/7/27 8:41,1,1,2,0.269055303,0.012773723,0.026916058,1096,0,9,212,1,9167,2651.671429,93,0
42787,2005/5/4 12:05,1,1,1,0,0.005763689,0.002881844,347,0,7,0,1,7153,2914.904762,42,0
42802,2004/6/25 12:27,1,1,3,0.713782133,0.264898256,0.027616279,917.3333333,0,3,0,0.333333333,2168,414.3,31,0
42818,2004/12/3 10:25,1,1,1,0,0,0,0,0,4,163,1,6011,2402.466667,6,0
42822,2004/3/30 5:16,1,1,7,0,0,0,98.28571429,0,2,0,0.142857143,1362,1362,1362,0
42829,2006/11/21 5:17,1,2,2,0.998635964,0.018286814,0.025986526,519.5,0,4,8,0.5,9593,2486.293254,97,0
42831,2006/2/12 13:27,1,1,1,0,0.004830918,0.030595813,621,0,1,30,1,8485,2731.67381,85,0
42836,2005/11/28 11:33,1,1,1,0,0,0,0,0,1,0,1,7982,2494.692857,61,0
42837,2005/11/28 3:29,1,1,1,0,0,0,633,0,1,0,1,7977,2489.692857,60,0
42842,2005/4/6 19:42,1,1,4,0.637256082,0.053428692,0.10012621,594.25,0,9,0,0.25,20465,4459.070238,20465,0
42846,2004/5/5 9:53,1,1,1,0,0.179104478,0.014925373,134,1,2,5,1,2164,419.4,27,0
42861,2006/4/27 12:33,1,1,1,0,0,0,43,0,1,0,1,8978,2952.028571,91,1
42868,2005/12/16 13:05,1,2,2,0,0.302325581,0.11627907,21.5,0,5,205,1,2252,1715,2252,0
42888,2005/1/27 5:17,1,1,1,0,0.05,0,80,0,5,272,1,6556,2719.833333,11,0
42892,2004/5/4 7:17,1,12,33,0.706162613,0.043205482,0.039868292,681.030303,0,8,4603,0.484848485,2281,2226.5,2281,0
42904,2004/6/23 11:41,1,2,11,1,0.017474186,0.017474186,114.4545455,0,6,670,0.272727273,4677,2773.4,4677,0
42931,2004/9/1 11:58,1,1,3,0.864973521,0.006377551,0.006377551,261.3333333,1,4,251,1,2178,397.0047619,41,0
42934,2004/4/14 13:22,1,1,1,0,0.329376855,0.329376855,337,0,3,16,1,2144,403.4,7,1
42941,2007/11/2 8:50,1,1,1,0,0.188034188,0.133903134,351,0,8,1281,1,2236,647.75,2236,0
42948,2007/11/2 7:34,1,1,1,0,0.144067797,0.101694915,472,0,8,541,1,10923,2568.618398,107,0
42957,2006/2/2 9:01,1,2,5,0.640611838,0.014066496,0.014066496,469.2,0,11,509,0.4,8382,2645.157143,83,1
42958,2005/10/5 9:34,1,2,4,0.119570864,0.336676218,0.233524355,174.5,0,10,454,0.75,7672,2543.105952,53,0
42959,2005/4/7 4:41,1,1,4,0.644906046,0.099296649,0.052958213,604.25,0,9,4,0.25,7011,2940.816667,34,0
42961,2005/4/6 9:33,1,1,4,0.637256082,0.098469177,0.052544477,604.25,0,8,106,0.5,7007,2936.9,30,0
42993,2006/2/8 11:56,1,1,2,0.721928095,0.01953125,0.01953125,128,0,8,972,1,2414,1747.666667,2414,0
42999,2005/5/25 5:18,1,1,1,0,0.423076923,0.076923077,26,0,5,92,1,7421,3065.616667,44,0
43001,2004/4/30 12:05,1,2,15,0.704629688,0.223392146,0.201479795,234.2666667,1,5,365,0.466666667,2161,417.1333333,24,1
43005,2005/6/3 4:25,1,3,4,0.920129831,0.114583333,0.088541667,48,0,12,1409,1,966,919,966,0
43015,2006/1/4 8:31,1,9,18,0.797327349,0.01552795,0.002860412,679.7777778,0,11,1001,0.722222222,21,21,21,0
43064,2005/11/3 4:26,1,2,4,0.778328354,0.006482982,0.004862237,154.25,0,8,1113,1,1793,1513.166667,1793,0
43071,2007/10/16 14:21,1,1,1,0,0.008196721,0.008196721,122,1,8,0,1,5678,1779.983333,5678,0
43072,2007/10/16 12:51,1,2,2,0.995727452,0.002562943,0.001356852,3316.5,1,10,33,1,5677,1778.983333,5677,1
43080,2006/3/14 22:28,1,3,3,0.874143048,0.003956322,0.001899035,2106.333333,0,11,42,1,2743,1464.166667,2743,1
43082,2006/1/19 22:44,1,5,7,0.725157921,0.005259528,0.005431971,1656.857143,1,11,117,0.571428571,2538,1567.5,2538,1
43088,2005/3/22 7:27,1,1,2,1,0.003278689,0.003278689,305,0,8,56,0.5,652,652,652,0
43093,2004/5/28 17:07,1,4,4,0.843266539,0.017971759,0.001711596,584.25,0,6,188,1,1154,726.4166667,1154,0
43098,2003/10/16 4:45,1,1,1,0,0.064,0.04,125,0,4,101,1,2406,1358.5,2406,0
43128,2005/6/3 4:25,1,2,10,0.6144707,0.11251086,0.060382276,230.2,0,9,1293,0.4,936,889,936,0
43131,2006/8/23 11:34,1,1,1,0,0.008333333,0,120,1,8,156,1,4400,2615.333333,4400,0
43135,2004/12/8 14:46,1,4,7,0.597463335,0.05804409,0.036233583,1218.285714,0,8,116,0.857142857,187,187,187,1
43137,2004/9/20 5:46,1,1,1,0,0.003496503,0.097902098,286,0,5,81,1,19302,4583.269048,19302,0
43139,2004/5/28 11:19,1,2,2,0.988699408,0.004570384,0.00274223,1094,0,5,0,0.5,1148,720.4166667,1148,0
43152,2001/6/27 7:27,1,1,1,0,0.003875969,0.003875969,258,0,1,0,1,1457,1457,1457,0
43174,2006/10/23 12:39,1,1,1,0,0.275,0.2,40,0,6,199,1,4584,2166.283333,4584,0
43198,2001/8/17 12:10,1,1,2,0.918295834,0.007317073,0.007317073,205,1,1,102,0.5,4276,4276,4276,0
43252,2001/10/10 17:38,1,6,8,0.918462396,0.039197812,0,137.125,1,1,414,0.75,9589,9589,9589,0
43282,2002/5/3 13:08,1,2,3,0.69136983,0.009598604,0.009598604,382,0,3,52,1,13076,8126,13076,0
43287,2001/11/29 4:30,1,1,1,0,0.009708738,0.009708738,103,0,1,83,1,11137,11137,11137,0
43303,2005/9/23 11:45,1,2,2,0.994030211,0.054794521,0.020547945,73,0,9,406,1,21056,3976.213889,21056,0
43309,2006/10/23 13:04,1,1,1,0,0.009174312,0.009174312,218,0,9,209,1,4604,2186.283333,4604,0
43364,2005/11/3 4:26,1,2,2,0.619382195,0.019125683,0.016393443,183,0,8,511,1,1806,1526.166667,1806,0
43376,2007/3/15 10:04,1,2,6,0.821056007,0.047965739,0.047109208,389.1666667,0,11,426,0.5,22288,2788.364141,22288,0
43393,2004/10/26 12:29,1,5,7,0.796699112,0.015124779,0.015376859,566.7142857,0,7,358,1,19563,4489.564286,19563,1
43399,2003/9/18 8:02,1,1,1,0,0,0.02484472,161,0,4,52,1,17198,5211.183333,17198,0
43418,2002/1/21 10:12,1,1,1,0,0.006711409,0.006711409,149,0,1,0,1,11799,9769,11799,0
43424,2001/9/27 14:36,1,1,1,0,0.077922078,0.006493506,154,1,1,2,1,9306,9306,9306,0
43451,2007/3/15 13:50,1,2,2,0.967788463,0.060606061,0.044077135,181.5,0,8,772,1,22294,2794.364141,22294,0
43474,2003/11/21 9:39,1,1,1,0,0.004739336,0.004739336,422,1,5,4,1,4111,1977.333333,4111,0
43486,2003/4/30 13:37,1,1,1,0,0.004889976,0.004889976,409,0,3,26,1,3254,2108.166667,3254,0
43515,2001/8/23 16:18,1,2,4,0.619139294,0.011570248,0.001239669,605,1,1,3,0.5,5560,5560,5560,0
43524,2001/8/29 15:37,1,3,6,0.938088753,0.004243009,0.003471553,864.1666667,1,1,42,0.333333333,8943,8943,8943,0
43545,2005/1/31 6:31,1,2,2,0.391243564,0.008381689,0.008381689,775.5,0,7,647,1,416,416,416,0
43549,2005/7/6 17:21,1,1,1,0,0.020594966,0.009153318,437,1,8,118,1,1838,1719,1838,0
43563,2005/10/10 6:29,1,15,73,0.856169412,0.009073193,0.008913453,428.7808219,1,12,7778,0.410958904,21240,4087.103571,21240,1
43589,2002/5/9 13:48,1,3,31,0.984834197,0.074219889,0.033829105,221.2258065,0,3,2723,0.64516129,1251,1251,1251,0
43606,2001/6/28 12:59,1,1,1,0,0.052631579,0.029605263,304,0,1,1,1,1917,1917,1917,0
43660,2001/7/25 13:47,1,1,1,0,0.120689655,0,58,0,1,28,1,4024,4024,4024,0
43661,2001/6/27 11:05,1,1,11,0.737499978,0.084978541,0.084978541,211.8181818,0,1,0,0.090909091,1542,1542,1542,0
43679,2005/12/16 13:05,1,3,15,0.602570285,0.065610255,0.028487492,748.8666667,0,11,4507,0.733333333,2186,1649,2186,0
43687,2007/7/23 14:41,1,1,1,0,0.002717391,0.002717391,368,0,10,140,1,5580,2099.633333,5580,0
43695,2006/4/24 16:11,1,4,4,0.61783331,0.052052589,0.145693587,931.75,0,12,85,1,509,316.4166667,509,1
43713,2003/4/8 6:53,1,2,2,0.918295834,0.001048218,0.002096436,477,0,5,12,1,16277,5917,16277,0
43728,2001/9/27 11:45,1,3,8,0.807222328,0.025974026,0.025108225,288.75,0,1,309,0.25,9305,9305,9305,0
43733,2001/8/24 5:23,1,1,1,0,0,0.017316017,462,0,1,58,1,5568,5568,5568,0
43760,2007/9/13 4:54,1,3,6,0.148718927,0.145005371,0.140350877,465.5,0,11,1119,1,22358,2439.282359,22358,0
43771,2004/12/9 17:09,1,2,6,0.85990173,0.008347245,0.006121313,299.5,0,7,51,0.5,20094,4761.058333,20094,0
43773,2004/12/9 7:45,1,2,6,0.894968399,0.008478803,0.010473815,334.1666667,0,7,6,0.666666667,20083,4750.058333,20083,0
43782,2003/9/3 13:56,1,1,2,0.746025198,0.145762712,0.045762712,295,0,3,63,1,3499,2026.166667,3499,0
43783,2003/9/3 12:45,1,1,1,0,0.116531165,0,369,0,2,93,1,17159,5224.016667,17159,0
43785,2003/4/3 6:23,1,2,7,0.910497031,0.007984969,0.005636449,304.1428571,0,4,35,0.428571429,16195,5859.833333,16195,0
43790,2002/12/4 6:31,1,3,13,0.694229334,0.011613937,0.024229075,384.1538462,0,4,240,0.769230769,15314,6499.583333,15314,1
43797,2002/5/1 8:45,1,1,1,0,0.012048193,0.003012048,332,0,1,62,1,13026,8079.5,13026,0
43808,2001/9/5 14:44,1,2,2,0.945660305,0.009641873,0.005509642,363,1,1,184,1,9026,9026,9026,0
43840,2007/1/11 10:28,1,1,1,0,0.009433962,0.009433962,106,0,8,286,1,4836,2069.183333,4836,0
43844,2006/1/10 16:01,1,5,22,0.786785227,0.076989726,0.019556876,367.2272727,0,12,1513,0.409090909,421,268.3333333,421,1
43859,2002/11/12 5:54,1,2,2,1,0.013422819,0.013422819,74.5,0,3,40,1,15020,6507.333333,15020,0
43864,2001/10/5 16:49,1,5,5,0.379582675,0.07994186,0.024709302,275.2,1,1,84,0.8,9553,9553,9553,0
43884,2004/3/25 10:57,1,5,9,0.856305727,0.026970954,0.041493776,160.6666667,0,6,3734,0.777777778,1034,659.0666667,1034,0
43885,2004/3/25 9:04,1,1,1,0,0.011494253,0.011494253,87,0,3,356,1,18213,4694.316667,18213,0
43895,2007/1/11 11:10,1,1,4,0.975106032,0.004945598,0.008902077,252.75,0,10,816,0.75,4852,2085.183333,4852,0
43913,2001/11/5 18:41,1,7,89,0.27611257,0.023660205,0.050076017,118.247191,0,1,8866,0.224719101,10298,10298,10298,0
43918,2005/10/18 13:35,1,5,5,0.46335442,0.005160778,0.005160778,1007.6,0,11,1009,1,2194,1334.833333,2194,0
43919,2006/2/8 11:56,1,1,1,0,0.043478261,0.043478261,23,0,6,587,1,2442,1775.666667,2442,0
43925,2007/3/26 13:16,1,1,1,0,0.180327869,0.098360656,61,1,7,320,1,5250,2154.383333,5250,0
43936,2003/1/22 7:53,1,2,3,0.346351686,0.026315789,0.25,50.66666667,0,3,169,1,15490,5869.666667,15490,0
43944,2001/9/28 6:24,1,1,2,0.69621226,0.015706806,0.068062827,95.5,0,1,33,1,9317,9317,9317,0
43971,2007/10/25 7:06,1,5,5,0.527392959,0.104346341,0.024421484,2342.2,1,13,439,0.8,1571,312.7464646,1571,0
43973,2006/12/7 9:50,1,5,10,0.383649815,0.039587553,0.012152458,543.1,1,12,842,1,1468,390.8901154,1468,1
43978,2006/5/3 13:08,1,1,1,0,0.03164557,0,158,1,8,36,1,1370,469.447619,1370,0
43980,2006/2/17 11:09,1,17,72,0.543921426,0.021065921,0.018788524,561.0694444,0,13,7375,0.680555556,21908,4053.12619,21908,1
43982,2005/3/25 13:39,1,3,9,0.727652543,0.042602496,0.131907308,623.3333333,0,10,170,0.555555556,1024,479.1880952,1024,1
43988,2004/11/26 6:32,1,7,29,0.662786913,0.056522291,0.029975867,271.4827586,0,10,319,0.310344828,882,420.2,882,1
43991,2004/8/20 10:45,1,4,6,0.772583515,0.033467202,0.019634092,373.5,1,7,294,0.333333333,741,405.1666667,741,0
43997,2003/4/24 7:07,1,1,3,0.35899625,0.085393258,0.094382022,148.3333333,0,4,98,1,1677,1053.5,1677,0
43998,2003/3/21 5:09,1,1,1,0,0.005952381,0,168,0,4,10,1,15990,5709.666667,15990,0
44005,2002/5/3 12:36,1,1,1,0,0.005780347,0.005780347,173,0,3,0,1,109,109,109,0
44008,2002/5/2 12:04,1,1,1,0,0.023121387,0.005780347,173,1,3,29,1,571,571,571,0
44017,2001/11/7 13:19,1,7,15,0.693255929,0.217378584,0.093622001,227.8666667,0,1,604,0.733333333,10722,10722,10722,0
44113,2006/9/25 5:46,1,1,1,0,0.10483871,0,372,1,9,21,1,1405,379.8583333,1405,0
44117,2006/1/26 6:12,1,1,1,0,0.045714286,0,350,0,9,248,1,1495,879.6666667,1495,0
44123,2004/5/7 17:01,1,1,1,0,0.008928571,0.029761905,336,0,5,115,1,1123,710.75,1123,0
44130,2003/4/4 6:33,1,2,2,0.721928095,0.026315789,0.026315789,285,0,5,8,1,16207,5866.583333,16207,0
44131,2003/4/4 6:30,1,1,1,0,0.036144578,0.036144578,332,0,4,4,1,16205,5864.583333,16205,0
44142,2002/5/3 12:02,1,1,3,0.92146324,0.014778325,0.006568144,203,0,3,58,0.666666667,13072,8122,13072,0
44192,2002/10/4 12:03,1,1,1,0,0.010869565,0.010869565,92,0,3,95,1,924,740,924,0
44231,2003/4/4 16:01,1,1,2,1,0.022727273,0.011363636,88,0,2,48,0.5,3199,2211.5,3199,0
44233,2003/1/17 16:23,1,4,5,0.553007393,0.032915361,0.004702194,382.8,1,4,94,1,2182,1348.166667,2182,0
44237,2002/3/6 13:35,1,16,52,0.979355373,0.003388468,0.00206754,334.8461538,0,5,0,0.057692308,12494,7946.5,12494,0
44266,2005/9/23 11:41,1,1,2,0.503258335,0.00952381,0.011904762,210,0,9,573,1,21054,3974.213889,21054,0
44327,2001/6/28 11:41,1,1,2,1,0.514285714,0,17.5,0,1,2,1,1845,1845,1845,0
44360,2001/11/19 7:24,1,5,16,0.841246722,0.032018443,0.01767418,244,0,1,900,0.5,10844,10844,10844,0
44385,2005/9/23 11:27,1,1,2,0.439496987,0.108614232,0.138576779,133.5,0,6,573,1,21052,3972.213889,21052,0
44405,2003/9/26 13:15,1,1,2,0,0,0,76.5,0,1,0,0.5,3638,1716.416667,3638,0
44415,2007/11/7 7:53,1,1,1,0,0.176470588,0.058823529,17,0,7,7,1,23,23,23,0
44416,2007/10/31 9:30,1,1,1,0,0.117647059,0.117647059,17,1,6,0,1,5679,1685.290476,5679,0
44421,2006/2/1 13:52,1,1,1,0,0.066666667,0,15,1,5,0,1,2581,1544.166667,2581,0
44423,2005/3/23 16:40,1,1,1,0,0.25,0.25,12,1,5,0,1,1549,1549,1549,0
44428,2003/11/14 12:57,1,1,1,0,0.444444444,0.111111111,9,0,2,44,1,3971,1856.916667,3971,0
44429,2003/10/1 13:01,1,1,1,0,0.111111111,0.111111111,9,0,2,1,1,17277,5149.1,17277,0
44431,2003/9/30 14:31,1,1,1,0,0.333333333,0.333333333,9,0,1,0,1,3670,1744.416667,3670,0
44432,2003/9/30 11:51,1,1,1,0,0.222222222,0.111111111,9,0,1,4,1,3668,1742.416667,3668,0
44436,2003/11/14 15:12,1,1,1,0,0.444444444,0.111111111,9,0,2,45,1,3974,1859.916667,3974,0
44444,2007/5/10 12:10,1,2,2,0.918295834,0.009389671,0.004694836,106.5,1,2,507,1,5488,2149.033333,5488,0
44446,2007/1/11 10:29,1,1,1,0,0.026737968,0.026737968,187,0,2,37,1,4837,2070.183333,4837,0
44447,2006/12/5 22:13,1,1,1,0,0.069518717,0.053475936,187,1,2,202,1,4783,2065.1,4783,0
44449,2006/2/12 20:21,1,1,1,0,0.005405405,0.005405405,185,1,1,9,1,2624,1571.666667,2624,0
44450,2006/2/3 14:27,1,1,1,0,0.010810811,0.054054054,185,1,1,0,1,2597,1557.5,2597,0
44451,2006/2/3 10:33,1,1,1,0,0.005405405,0,185,1,1,1,1,2593,1553.5,2593,0
44469,2007/6/1 15:31,1,1,1,0,0.002415459,0.002415459,414,0,8,7,1,5519,2115.716667,5519,0
44472,2007/4/23 19:45,1,2,2,0.721928095,0.00209205,0.00209205,1195,0,8,70,0.5,5315,2100.55,5315,0
44475,2007/2/2 9:47,1,5,12,0.476169378,0.023062731,0.034686347,451.6666667,1,11,1675,0.833333333,4901,2103.933333,4901,0
44476,2006/11/21 10:32,1,1,1,0,0.002469136,0.002469136,405,1,8,1,1,4703,2007.05,4703,0
44478,2006/11/17 16:51,1,2,3,0.96015323,0.005456786,0.001232177,1893.666667,1,8,212,1,4697,2008.666667,4697,0
44479,2006/5/24 12:28,1,1,1,0,0.047146402,0.044665012,403,1,8,7,1,227,227,227,0
44484,2005/10/6 11:36,1,2,2,0.918295834,0.001306051,0.001306051,1148.5,1,6,2,0.5,2113,1266,2113,0
44485,2005/10/5 13:38,1,2,4,0.825279826,0.003051882,0.004959308,1966,1,7,24,0.25,2108,1261,2108,1
44487,2005/8/31 12:30,1,1,1,0,0,0.0025,400,0,6,0,1,2020,1312,2020,0
44489,2005/8/30 13:32,1,2,3,0.719597482,0.009204276,0.011579572,1122.666667,1,7,106,1,2013,1305,2013,1
44490,2005/7/22 14:29,1,1,1,0,0.002512563,0.002512563,398,1,6,100,1,1853,1721.5,1853,0
44496,2005/3/29 15:27,1,1,1,0,0.063131313,0,396,0,5,1,1,1574,1574,1574,0
